order_id,customer_id,order_date,status,shipping_city,shipping_state,discount,tax,total_amount
ORD001790,CUST00210,2023-09-08,Completed,Atlanta,GA,0,115.68,1561.68
ORD001791,CUST00221,2025-01-10,Returned,Jacksonville,FL,0,122.61,1655.22
ORD001792,CUST00283,2024-11-10,Completed,Miami,FL,0,83.08,1121.54
ORD001793,CUST00023,2023-07-29,Completed,Detroit,MI,11.15,86.87,1161.57
ORD001794,CUST00043,2025-05-22,Completed,Seattle,WA,35.22,26.47,322.18
ORD001795,CUST00262,2023-04-07,Returned,Jacksonville,FL,8.64,13.68,176.05
ORD001796,CUST00256,2024-07-05,Completed,San Diego,CA,0,70.57,952.74
ORD001797,CUST00135,2023-01-09,Completed,Atlanta,GA,0,93.92,1267.96
ORD001798,CUST00199,2023-11-09,Completed,Houston,TX,41.86,108.32,1420.42
ORD001799,CUST00426,2024-05-29,Completed,Jacksonville,FL,24.89,102.7,1361.61
ORD001800,CUST00205,2025-03-05,Completed,Nashville,TN,19.39,65.23,861.26
ORD001801,CUST00058,2023-05-02,Cancelled,Boston,MA,0,116.32,1570.28
ORD001802,CUST99999,2024-03-22,Completed,San Jose,CA,8.95,32.22,426.02
ORD001803,CUST00376,2023-06-17,Completed,Phoenix,AZ,26.59,127.66,1696.83
ORD001804,CUST00047,2025-06-20,Pending,Kansas City,MO,0,138.12,1864.63
ORD001805,CUST00305,2024-04-02,Returned,Salt Lake City,UT,0,122.04,1647.54
ORD001806,CUST00057,2024-06-23,Completed,Seattle,WA,0,27.08,365.63
ORD001807,CUST00382,2025-06-15,Completed,Los Angeles,CA,0,66.52,897.97
ORD001808,CUST00277,2023-03-05,Completed,Austin,TX,0,149.9,2023.67
ORD001809,CUST00024,2024-02-10,Completed,Detroit,MI,0,16.86,227.66
ORD001810,CUST00479,2023-10-04,Cancelled,Nashville,TN,0,85.47,1153.8
ORD001811,CUST00290,2023-06-15,Completed,Portland,OR,42.12,99.17,1296.62
ORD001812,CUST00388,2024-02-12,Completed,Houston,TX,0,70.06,945.81
ORD001813,CUST00106,2025-05-28,Pending,Tampa,FL,0,135.26,1826.06
ORD001814,CUST00043,2025-06-22,Completed,Miami,FL,10.72,78.21,1045.12
ORD001815,CUST00207,2025-06-23,Completed,Detroit,MI,27.12,130.11,1729.41
ORD001816,CUST00056,2023-04-18,Completed,Jacksonville,FL,0,89.06,1202.32
ORD001817,CUST00461,2023-07-14,Pending,New York,NY,0,81.73,1103.3
ORD001818,CUST00498,2023-06-06,Completed,Charlotte,NC,0,87.23,1177.55
ORD001819,CUST00271,2023-07-11,Completed,Charlotte,NC,0,96.65,1304.82
ORD001820,CUST00253,2025-02-21,Completed,Salt Lake City,UT,35.02,65.92,854.9
ORD001821,CUST00298,2023-02-14,Completed,Miami,FL,0,101.26,1366.98
ORD001822,CUST00127,2024-07-05,Completed,Austin,TX,0,137.24,1852.72
ORD001823,CUST00356,2024-04-23,Completed,Phoenix,AZ,47.83,20.1,223.49
ORD001824,CUST00278,2024-08-30,Completed,San Diego,CA,0,136.75,1846.14
ORD001825,CUST00421,2024-05-24,Completed,Boston,MA,0,108.61,1466.21
ORD001826,CUST00197,2024-01-21,Completed,San Jose,CA,0,152.61,2060.23
ORD001827,CUST00105,2023-12-29,Completed,Austin,TX,0,16.52,223.04
ORD001828,CUST00115,2024-08-30,Completed,Boston,MA,0,152.46,2058.26
ORD001829,CUST00297,2024-10-05,Completed,Seattle,WA,38.2,118.53,1561.91
ORD001830,CUST00303,2024-10-04,Completed,Los Angeles,CA,0,122.75,1657.12
ORD001831,CUST00002,2024-03-24,Completed,Boston,MA,0,64.38,869.17
ORD001832,CUST00436,2024-11-27,Completed,Raleigh,NC,0,90.17,1217.29
ORD001833,CUST00155,2023-03-19,Completed,Denver,CO,9.68,97.95,1312.63
ORD001834,CUST00176,2023-09-06,Completed,San Diego,CA,0,74.2,1001.7
ORD001835,CUST00150,2024-08-18,Completed,Columbus,OH,0,86.06,1161.83
ORD001836,CUST00264,2023-11-20,Completed,Los Angeles,CA,0,97.42,1315.18
ORD001837,CUST00205,2023-12-01,Returned,Atlanta,GA,5.91,142.2,1913.8
ORD001838,CUST00032,2023-02-10,Pending,Dallas,TX,0,47.52,641.48
ORD001839,CUST00054,2023-07-03,Returned,Los Angeles,CA,0,133.64,1804.1
ORD001840,CUST00412,2025-06-17,Completed,Charlotte,NC,0,89.6,1209.58
ORD001841,CUST00243,2023-11-09,Completed,Chicago,IL,27.04,39.13,501.27
ORD001842,CUST00008,2025-01-31,Returned,Indianapolis,IN,27.67,67.49,883.49
ORD001843,CUST00348,2024-04-02,Pending,San Jose,CA,45.76,9.08,76.86
ORD001844,CUST00467,2025-02-17,Cancelled,Portland,OR,5.09,142.36,-64.41
ORD001845,CUST00225,2023-04-10,Completed,Portland,OR,0,123.13,1662.29
ORD001846,CUST00468,2024-08-06,Completed,Denver,CO,0,122.17,1649.29
ORD001847,CUST00018,2024-06-27,Completed,Los Angeles,CA,0,67.25,907.85
ORD001848,CUST00025,2025-02-07,Completed,Los Angeles,CA,0,60.58,817.86
ORD001849,CUST00305,2023-10-30,Completed,Charlotte,NC,0,155.08,2093.56
ORD001850,CUST00420,2023-10-08,Completed,Chicago,IL,47.73,90.09,1168.44
ORD001851,CUST00166,2023-02-09,Completed,Las Vegas,NV,0,126.32,1705.37
ORD001852,CUST00095,2024-03-22,Completed,Portland,OR,6.85,149.3,2008.68
ORD001853,CUST00338,2023-01-09,Completed,Jacksonville,FL,0,35.73,482.33
ORD001854,CUST00156,2023-01-31,Completed,Denver,CO,0,50.28,678.74
ORD001855,CUST00088,2023-11-30,Completed,Denver,CO,0,36.9,498.12
ORD001856,CUST99999,2025-04-17,Returned,San Antonio,TX,0,37.28,503.22
ORD001857,CUST00360,2023-10-22,Pending,Philadelphia,PA,0,56.68,765.12
ORD001858,CUST00477,2023-09-13,Completed,Houston,TX,0,105.89,1429.55
ORD001859,CUST00325,2025-03-08,Pending,Phoenix,AZ,0,147.82,1995.63
ORD001860,CUST00178,2024-03-11,Completed,Raleigh,NC,26.8,88.02,1161.46
ORD001861,CUST00157,2023-11-25,Completed,Nashville,TN,0,28.68,387.2
ORD001862,CUST00060,2023-12-21,Completed,Austin,TX,0,137.7,1858.95
ORD001863,CUST00027,2024-09-21,Completed,Nashville,TN,0,12.14,163.93
ORD001864,CUST00242,2024-09-05,Completed,Houston,TX,0,72.6,980.11
ORD001865,CUST00375,2024-10-15,Cancelled,Charlotte,NC,0,123.94,1673.25
ORD001866,CUST00293,2025-03-19,Completed,Denver,CO,5.95,93.56,1257.16
ORD001867,CUST00262,2023-10-24,Completed,Raleigh,NC,30.15,7.4,69.81
ORD001868,CUST00036,2023-05-08,Completed,Los Angeles,CA,0,68.33,922.47
ORD001869,CUST00480,2024-10-21,Completed,Fort Worth,TX,0,96.78,1306.51
ORD001870,CUST00035,2024-06-02,Completed,Chicago,IL,0,29.33,395.99
ORD001871,CUST00095,2024-05-06,Cancelled,Portland,OR,0,32.69,441.36
ORD001872,CUST00168,2023-11-17,Completed,Nashville,TN,0,72.12,973.56
ORD001873,CUST00026,2025-01-16,Pending,Columbus,OH,0,130.25,1758.34
ORD001874,CUST00150,2025-06-03,Completed,San Antonio,TX,0,68.9,930.11
ORD001875,CUST00478,2024-05-23,Returned,Seattle,WA,0,77.5,1046.3
ORD001876,CUST00108,2024-02-12,Completed,Austin,TX,0,11.94,161.24
ORD001877,CUST00221,2024-09-11,Completed,Atlanta,GA,0,142.36,1921.9
ORD001878,CUST00015,2023-12-16,Pending,Indianapolis,IN,0,94.67,1278.0
ORD001879,CUST00009,2024-06-29,Completed,Chicago,IL,0,55.5,749.26
ORD001880,CUST00210,2024-12-01,Returned,Charlotte,NC,8.19,113.16,1519.43
ORD001881,CUST00265,2023-06-24,Pending,Denver,CO,19.49,118.2,1576.23
ORD001882,CUST00288,2025-05-09,Completed,Boston,MA,36.21,93.92,1231.73
ORD001883,CUST00387,2025-06-30,Returned,Las Vegas,NV,0,102.2,1379.72
ORD001884,CUST00037,2025-01-29,Pending,Dallas,TX,0,95.43,1288.25
ORD001885,CUST00154,2024-04-18,Cancelled,Orlando,FL,30.46,143.72,-16.14
ORD001886,CUST99999,2025-05-30,Completed,Fort Worth,TX,0,14.58,196.84
ORD001887,CUST00407,2024-06-25,Cancelled,Detroit,MI,0,154.53,-18.91
ORD001888,CUST00043,2025-02-17,Completed,Columbus,OH,26.15,63.57,832.03
ORD001889,CUST00275,2024-10-15,Cancelled,Jacksonville,FL,0,85.26,1151.02
ORD001890,CUST00141,2024-08-14,Cancelled,San Diego,CA,0,157.79,2130.21
ORD001891,CUST00495,2025-06-27,Completed,Detroit,MI,36.89,99.36,1304.52
ORD001892,CUST00287,2024-03-31,Returned,Austin,TX,0,9.04,122.09
ORD001893,CUST00322,2024-08-22,Pending,Tampa,FL,0,131.98,1781.74
ORD001894,CUST00100,2024-07-05,Cancelled,Nashville,TN,37.73,75.21,-23.12
ORD001895,CUST00041,2023-01-21,Completed,Dallas,TX,6.08,92.79,1246.54
ORD001896,CUST00158,2025-05-28,Completed,New York,NY,0,136.69,1845.3
ORD001897,CUST00294,2023-11-19,Completed,Dallas,TX,0,40.15,541.98
ORD001898,CUST00022,2023-12-02,Completed,Houston,TX,39.88,137.12,1811.3
ORD001899,CUST00206,2025-06-19,Completed,Denver,CO,0,35.21,475.32
ORD001900,CUST00072,2024-12-14,Pending,Phoenix,AZ,26.55,34.17,434.79
ORD001901,CUST00126,2024-12-07,Completed,Orlando,FL,0,115.75,1562.59
ORD001902,CUST00500,2025-03-28,Completed,Columbus,OH,35.22,100.86,1326.37
ORD001903,CUST00441,2024-10-10,Completed,Tampa,FL,22.52,40.62,525.79
ORD001904,CUST00405,2023-09-03,Returned,Miami,FL,0,91.59,1236.43
ORD001905,CUST00338,2023-10-25,Completed,San Diego,CA,0,153.11,2067.02
ORD001906,CUST00082,2023-09-03,Returned,Dallas,TX,0,30.38,410.17
ORD001907,CUST00152,2024-10-27,Pending,Minneapolis,MN,0,2.34,31.62
ORD001908,CUST00040,2024-01-22,Completed,Jacksonville,FL,12.82,131.01,1755.85
ORD001909,CUST00105,2024-09-30,Returned,Chicago,IL,23.09,151.89,2027.4
ORD001910,CUST00192,2025-04-17,Completed,Detroit,MI,14.98,132.79,1777.72
ORD001911,CUST00110,2024-11-16,Completed,San Diego,CA,0,1.79,24.21
ORD001912,CUST00261,2024-05-13,Completed,New York,NY,0,68.48,924.48
ORD001913,CUST00304,2023-09-23,Completed,San Antonio,TX,22.66,85.37,1129.87
ORD001914,CUST00134,2023-01-23,Cancelled,Nashville,TN,0,92.7,1251.46
ORD001915,CUST00315,2023-06-27,Completed,New York,NY,0,122.54,1654.33
ORD001916,CUST00426,2025-06-11,Cancelled,Raleigh,NC,0,153.81,2076.42
ORD001917,CUST00455,2024-04-09,Completed,Detroit,MI,0,79.37,1071.47
ORD001918,CUST00388,2024-03-11,Completed,Fort Worth,TX,47.99,157.64,2080.19
ORD001919,CUST00104,2025-04-20,Returned,Miami,FL,0,115.78,1563.05
ORD001920,CUST00253,2024-08-27,Pending,Boston,MA,0,84.4,1139.38
ORD001921,CUST00110,2024-03-29,Completed,Columbus,OH,17.96,82.7,1098.44
ORD001922,CUST00368,2024-05-01,Completed,Atlanta,GA,0,132.98,1795.19
ORD001923,CUST00327,2024-09-29,Completed,New York,NY,47.1,56.9,721.03
ORD001924,CUST00404,2023-07-10,Pending,Minneapolis,MN,0,64.31,868.19
ORD001925,CUST00120,2023-09-26,Pending,Austin,TX,0,135.83,1833.65
ORD001926,CUST00144,2025-01-11,Completed,Philadelphia,PA,22.51,22.82,285.53
ORD001927,CUST00290,2024-12-25,Completed,Phoenix,AZ,34.47,134.48,1780.96
ORD001928,CUST00319,2024-01-16,Completed,Columbus,OH,12.01,88.85,1187.5
ORD001929,CUST00385,2023-11-13,Completed,Salt Lake City,UT,0,102.07,1377.97
ORD001930,CUST00078,2024-04-21,Completed,Seattle,WA,0,117.26,1583.04
ORD001931,CUST00254,2025-06-05,Pending,Miami,FL,20.34,30.64,393.3
ORD001932,CUST00215,2023-07-09,Cancelled,Boston,MA,0,43.58,-35.43
ORD001933,CUST00051,2025-04-28,Completed,San Antonio,TX,1.77,49.99,673.07
ORD001934,CUST00335,2024-05-01,Completed,Miami,FL,0,88.11,1189.5
ORD001935,CUST00201,2023-06-05,Completed,Austin,TX,1.59,54.7,736.85
ORD001936,CUST99999,2023-03-13,Cancelled,Minneapolis,MN,0,32.74,-41.66
ORD001937,CUST00171,2023-11-17,Completed,Raleigh,NC,0,16.77,226.41
ORD001938,CUST00399,2024-04-17,Completed,New York,NY,0,74.7,1008.43
ORD001939,CUST00195,2023-06-25,Completed,Chicago,IL,0,18.89,255.02
ORD001940,CUST00422,2024-04-28,Cancelled,Chicago,IL,32.75,80.11,1048.68
ORD001941,CUST00057,2024-12-27,Completed,Indianapolis,IN,37.17,127.11,1678.79
ORD001942,CUST00126,2023-03-12,Completed,Austin,TX,0,2.6,35.05
ORD001943,CUST00463,2023-05-29,Completed,Minneapolis,MN,37.98,48.03,610.46
ORD001944,CUST00093,2023-05-28,Completed,Dallas,TX,0,64.53,871.21
ORD001945,CUST00374,2023-10-04,Pending,Columbus,OH,7.1,117.64,1581.03
ORD001946,CUST00193,2023-11-09,Completed,Los Angeles,CA,22.3,135.06,1801.05
ORD001947,CUST00116,2023-07-07,Completed,Los Angeles,CA,0,100.68,1359.19
ORD001948,CUST00497,2023-03-22,Completed,Dallas,TX,30.13,49.14,633.22
ORD001949,CUST00019,2023-12-20,Completed,Dallas,TX,17.95,87.14,1158.49
ORD001950,CUST00431,2024-08-11,Completed,Dallas,TX,15.98,148.93,1994.63
ORD001951,CUST00147,2024-03-16,Completed,Philadelphia,PA,0,65.69,886.8
ORD001952,CUST00346,2024-07-23,Completed,Minneapolis,MN,0,140.8,1900.84
ORD001953,CUST99999,2024-04-19,Completed,Minneapolis,MN,0,10.91,147.31
ORD001954,CUST00337,2023-09-23,Completed,Seattle,WA,0,120.27,1623.69
ORD001955,CUST00291,2023-04-23,Pending,Philadelphia,PA,0,79.33,1070.91
ORD001956,CUST00392,2023-11-04,Completed,Dallas,TX,0,65.54,884.79
ORD001957,CUST00143,2025-01-17,Completed,Fort Worth,TX,41.68,126.01,1659.47
ORD001958,CUST00061,2023-10-04,Completed,Seattle,WA,0,152.17,2054.33
ORD001959,CUST00366,2024-06-24,Completed,Charlotte,NC,0,45.05,608.21
ORD001960,CUST00381,2023-06-20,Completed,New York,NY,0,116.73,1575.9
ORD001961,CUST00032,2024-01-03,Returned,San Jose,CA,0.07,34.57,466.61
ORD001962,CUST00207,2024-06-15,Completed,Los Angeles,CA,0,127.26,1717.95
ORD001963,CUST00291,2023-04-24,Completed,Raleigh,NC,0.17,84.14,1135.73
ORD001964,CUST00439,2023-05-02,Completed,Philadelphia,PA,0,2.02,27.27
ORD001965,CUST00104,2025-02-10,Completed,Philadelphia,PA,7.61,38.84,516.72
ORD001966,CUST00023,2024-08-18,Cancelled,Raleigh,NC,47.25,93.02,1208.57
ORD001967,CUST00483,2025-03-25,Completed,Miami,FL,15.01,158.26,2121.45
ORD001968,CUST00306,2023-09-22,Completed,Tampa,FL,0,8.04,108.49
ORD001969,CUST00126,2023-09-13,Completed,Seattle,WA,0,142.63,1925.46
ORD001970,CUST00310,2023-04-09,Completed,Orlando,FL,0,15.09,203.71
ORD001971,CUST00159,2023-12-04,Completed,Las Vegas,NV,0,121.86,1645.13
ORD001972,CUST00105,2023-07-13,Pending,San Jose,CA,40.25,106.89,1402.81
ORD001973,CUST00311,2023-10-12,Cancelled,Nashville,TN,0,6.35,85.69
ORD001974,CUST00028,2025-06-30,Completed,Indianapolis,IN,43.16,70.02,902.11
ORD001975,CUST99999,2023-05-22,Completed,San Antonio,TX,0,103.6,1398.65
ORD001976,CUST00114,2024-07-06,Completed,Dallas,TX,34.44,25.71,312.64
ORD001977,CUST00201,2025-02-24,Completed,Orlando,FL,0,1.78,24.01
ORD001978,CUST00167,2023-12-21,Completed,San Jose,CA,0,12.69,171.35
ORD001979,CUST00487,2025-03-19,Completed,Dallas,TX,31.86,32.12,401.71
ORD001980,CUST00049,2024-04-10,Completed,Charlotte,NC,0,48.27,651.7
ORD001981,CUST00036,2023-12-06,Completed,Dallas,TX,0,20.01,270.08
ORD001982,CUST00017,2023-12-02,Cancelled,Jacksonville,FL,0,4.44,-10.77
ORD001983,CUST00028,2023-06-27,Completed,Houston,TX,0,43.5,587.21
ORD001984,CUST00371,2023-09-06,Completed,Philadelphia,PA,0,74.19,1001.59
ORD001985,CUST00036,2023-05-11,Completed,Jacksonville,FL,0,158.45,2139.06
ORD001986,CUST00255,2023-01-31,Completed,Portland,OR,13.22,85.92,1146.76
ORD001987,CUST00468,2023-11-29,Completed,Tampa,FL,0,130.68,1764.18
ORD001988,CUST00458,2025-01-12,Completed,Indianapolis,IN,0,140.25,1893.38
ORD001989,CUST00013,2024-03-05,Pending,San Jose,CA,42.61,49.1,620.18
ORD001990,CUST00409,2023-12-07,Completed,San Antonio,TX,0,59.57,804.15
ORD001991,CUST00286,2023-11-13,Pending,Columbus,OH,0,25.19,340.01
ORD001992,CUST00052,2024-02-24,Completed,Minneapolis,MN,0,27.45,370.55
ORD001993,CUST00434,2024-11-15,Returned,Dallas,TX,19.71,157.92,2112.2
ORD001994,CUST00439,2024-02-01,Completed,Minneapolis,MN,46.59,125.65,1649.74
ORD001995,CUST00437,2023-03-20,Completed,Dallas,TX,31.07,71.6,935.55
ORD001996,CUST00425,2025-05-14,Completed,Orlando,FL,0,100.37,1354.99
ORD001997,CUST99999,2024-08-15,Completed,Philadelphia,PA,0,34.5,465.73
ORD001998,CUST00499,2023-04-22,Pending,Minneapolis,MN,15.17,91.2,1215.97
ORD001999,CUST00215,2023-11-17,Completed,San Jose,CA,40.58,50.32,638.79
ORD002000,CUST00432,2023-04-24,Completed,Miami,FL,0,54.87,740.7
ORD002001,CUST00089,2025-02-08,Completed,Indianapolis,IN,0,58.14,784.84
ORD002002,CUST00064,2024-11-06,Pending,Los Angeles,CA,40.05,103.42,1356.15
ORD002003,CUST00272,2024-09-19,Completed,San Antonio,TX,0,32.58,439.8
ORD002004,CUST00301,2023-01-03,Completed,San Jose,CA,21.45,50.18,656.04
ORD002005,CUST00265,2025-06-03,Completed,Denver,CO,0,29.92,403.88
ORD002006,CUST00444,2024-03-05,Completed,Seattle,WA,0,158.9,2145.18
ORD002007,CUST00450,2023-04-11,Completed,Los Angeles,CA,49.65,30.39,360.59
ORD002008,CUST00016,2024-11-03,Completed,Las Vegas,NV,4.11,116.63,1570.41
ORD002009,CUST00003,2023-02-22,Completed,San Diego,CA,0,119.45,1612.52
ORD002010,CUST00030,2023-04-13,Completed,San Francisco,CA,32.09,81.63,1069.91
ORD002011,CUST00304,2024-12-16,Completed,Fort Worth,TX,0,95.8,1293.26
ORD002012,CUST00471,2025-04-06,Completed,Houston,TX,0,150.24,2028.19
ORD002013,CUST00334,2023-09-04,Cancelled,Salt Lake City,UT,0,110.87,-41.03
ORD002014,CUST00475,2025-02-06,Completed,Minneapolis,MN,0,101.45,1369.53
ORD002015,CUST00051,2023-12-30,Cancelled,San Jose,CA,30.84,120.6,1597.25
ORD002016,CUST00472,2024-10-13,Returned,Denver,CO,0,84.58,1141.87
ORD002017,CUST00272,2023-03-20,Completed,New York,NY,0,70.91,957.26
ORD002018,CUST00445,2023-01-24,Completed,Austin,TX,0,27.97,377.58
ORD002019,CUST00029,2023-01-04,Completed,Orlando,FL,0,125.06,1688.25
ORD002020,CUST00057,2024-03-01,Completed,Charlotte,NC,0,5.95,80.38
ORD002021,CUST00389,2023-06-08,Pending,Salt Lake City,UT,0,33.72,455.27
ORD002022,CUST00021,2024-05-17,Completed,Miami,FL,26.77,78.45,1032.31
ORD002023,CUST00281,2024-07-27,Returned,Orlando,FL,44.98,2.7,-8.47
ORD002024,CUST00497,2025-01-03,Completed,New York,NY,0,125.85,1698.92
ORD002025,CUST00394,2024-10-28,Completed,Chicago,IL,0,139.11,1878.0
ORD002026,CUST00020,2024-02-09,Completed,Dallas,TX,8.11,132.16,1776.05
ORD002027,CUST00204,2025-02-20,Completed,Miami,FL,0,57.42,775.19
ORD002028,CUST00318,2025-03-31,Completed,Salt Lake City,UT,0,109.73,1481.36
ORD002029,CUST00483,2025-05-20,Completed,San Diego,CA,46.58,112.0,1465.44
ORD002030,CUST00199,2023-02-26,Completed,San Jose,CA,41.94,143.31,1892.78
ORD002031,CUST00489,2023-01-10,Completed,Phoenix,AZ,0,59.25,799.93
ORD002032,CUST00058,2023-06-10,Returned,Indianapolis,IN,0,35.16,474.68
ORD002033,CUST00013,2023-10-23,Completed,Charlotte,NC,0,47.98,647.79
ORD002034,CUST00162,2023-04-20,Completed,New York,NY,30.03,129.82,1722.58
ORD002035,CUST00187,2023-04-14,Completed,Charlotte,NC,0,12.89,174.0
ORD002036,CUST00442,2024-02-18,Completed,Miami,FL,12.25,107.37,1437.26
ORD002037,CUST99999,2024-07-17,Completed,Detroit,MI,0,2.1,28.32
ORD002038,CUST00259,2023-10-10,Returned,San Diego,CA,21.03,123.36,1644.37
ORD002039,CUST00382,2023-05-06,Returned,Tampa,FL,0,40.69,549.32
ORD002040,CUST00414,2025-02-27,Completed,San Diego,CA,0,72.73,981.83
ORD002041,CUST00175,2024-08-29,Completed,San Antonio,TX,0,90.75,1225.07
ORD002042,CUST00237,2024-01-21,Completed,Las Vegas,NV,31.97,122.37,1620.01
ORD002043,CUST00389,2024-01-28,Completed,Austin,TX,0,48.43,653.79
ORD002044,CUST00236,2024-03-08,Cancelled,Las Vegas,NV,23.43,7.41,76.6
ORD002045,CUST00387,2024-05-27,Completed,Columbus,OH,0,58.89,794.96
ORD002046,CUST00250,2024-10-18,Completed,Salt Lake City,UT,24.06,116.07,1542.88
ORD002047,CUST00152,2023-08-22,Completed,Nashville,TN,0,124.57,1681.68
ORD002048,CUST00083,2024-05-30,Returned,Phoenix,AZ,35.28,108.0,1422.72
ORD002049,CUST00231,2025-02-28,Completed,Jacksonville,FL,34.26,65.41,848.75
ORD002050,CUST00129,2025-05-03,Completed,Jacksonville,FL,0,8.84,119.31
ORD002051,CUST00441,2024-10-30,Completed,Dallas,TX,34.16,24.38,294.98
ORD002052,CUST00071,2023-08-02,Pending,Columbus,OH,48.34,65.1,830.52
ORD002053,CUST00027,2023-08-12,Completed,Portland,OR,21.56,81.43,1077.69
ORD002054,CUST00268,2024-12-11,Returned,Minneapolis,MN,0,43.3,584.53
ORD002055,CUST00399,2023-08-28,Completed,Atlanta,GA,0,111.52,1505.48
ORD002056,CUST00075,2023-12-22,Completed,San Francisco,CA,34.37,151.06,2005.0
ORD002057,CUST00220,2024-03-04,Completed,Salt Lake City,UT,47.85,53.46,673.81
ORD002058,CUST00378,2023-11-18,Cancelled,Indianapolis,IN,0,105.55,1424.9
ORD002059,CUST00082,2025-06-21,Completed,Salt Lake City,UT,0,114.17,1541.32
ORD002060,CUST00076,2024-08-23,Returned,Tampa,FL,1.38,133.26,1797.6
ORD002061,CUST00106,2025-05-30,Completed,Jacksonville,FL,0,134.23,1812.07
ORD002062,CUST00055,2023-06-30,Completed,Jacksonville,FL,0,103.52,1397.58
ORD002063,CUST00062,2025-04-30,Returned,Phoenix,AZ,0,142.1,1918.37
ORD002064,CUST00279,2023-06-18,Completed,Kansas City,MO,0,48.25,651.42
ORD002065,CUST00090,2023-10-02,Completed,Las Vegas,NV,20.21,89.27,1184.91
ORD002066,CUST00096,2024-08-15,Returned,San Antonio,TX,0,94.19,1271.53
ORD002067,CUST00282,2025-02-03,Returned,Los Angeles,CA,0,153.84,2076.78
ORD002068,CUST00425,2025-06-30,Completed,New York,NY,0,109.09,1472.73
ORD002069,CUST00455,2024-07-13,Completed,Phoenix,AZ,0,12.92,174.4
ORD002070,CUST00021,2025-04-05,Pending,Los Angeles,CA,20.0,32.33,416.49
ORD002071,CUST00428,2023-02-03,Completed,Detroit,MI,0,33.01,445.61
ORD002072,CUST00414,2023-10-14,Completed,Raleigh,NC,0,37.06,500.34
ORD002073,CUST00277,2023-10-13,Completed,Orlando,FL,21.66,39.88,516.72
ORD002074,CUST00452,2023-02-03,Pending,Charlotte,NC,37.81,53.1,678.98
ORD002075,CUST00378,2024-09-19,Completed,Portland,OR,27.5,18.82,226.6
ORD002076,CUST00441,2024-12-18,Completed,Charlotte,NC,0,121.68,1642.74
ORD002077,CUST00025,2024-08-09,Completed,Philadelphia,PA,0,63.0,850.48
ORD002078,CUST00232,2024-07-30,Pending,Boston,MA,2.97,133.14,1794.45
ORD002079,CUST00156,2025-04-23,Completed,Atlanta,GA,0,138.3,1867.07
ORD002080,CUST00192,2024-08-25,Pending,Portland,OR,0,100.35,1354.74
ORD002081,CUST00002,2023-01-01,Completed,Los Angeles,CA,0,88.11,1189.45
ORD002082,CUST99999,2024-01-08,Cancelled,Minneapolis,MN,42.32,5.04,25.69
ORD002083,CUST00463,2025-05-12,Completed,San Antonio,TX,29.75,27.88,346.62
ORD002084,CUST00018,2023-11-03,Cancelled,Las Vegas,NV,11.91,6.76,79.35
ORD002085,CUST00004,2023-06-10,Completed,Charlotte,NC,0,32.08,433.09
ORD002086,CUST00413,2023-03-10,Completed,Austin,TX,0,129.84,1752.82
ORD002087,CUST00173,2023-03-02,Completed,Detroit,MI,0,141.74,1913.52
ORD002088,CUST00417,2025-01-05,Completed,Denver,CO,1.67,137.08,1848.94
ORD002089,CUST00151,2023-08-02,Completed,Denver,CO,37.75,40.5,509.04
ORD002090,CUST00014,2023-06-17,Completed,San Francisco,CA,0,22.55,304.43
ORD002091,CUST00426,2025-01-28,Completed,Portland,OR,0,103.79,1401.11
ORD002092,CUST00307,2023-04-03,Cancelled,Seattle,WA,0,93.44,1261.42
ORD002093,CUST00125,2025-06-14,Completed,Atlanta,GA,30.74,152.3,2025.29
ORD002094,CUST00082,2023-03-19,Completed,Kansas City,MO,0,50.54,682.34
ORD002095,CUST00048,2024-01-29,Pending,Phoenix,AZ,0,124.34,1678.59
ORD002096,CUST00229,2023-12-17,Pending,Columbus,OH,39.84,94.42,1234.77
ORD002097,CUST00484,2023-04-13,Completed,Phoenix,AZ,0,38.37,517.97
ORD002098,CUST00323,2023-10-08,Returned,Tampa,FL,0,25.54,344.81
