payment_id,order_id,payment_method,payment_status,payment_date
PAY002968,ORD002968,Gift Card,Success,2023-02-12
PAY002969,ORD002969,Gift Card,Success,2023-04-17
PAY002970,ORD002970,Credit Card,Success,2023-11-01
PAY002971,ORD002971,Gift Card,Success,2023-03-29
PAY002972,ORD002972,PayPal,Success,2023-01-24
PAY002973,ORD002973,Credit Card,Success,2025-01-06
PAY002974,ORD002974,Gift Card,Success,2024-09-03
PAY002975,ORD002975,Debit Card,Success,2023-04-14
PAY002976,ORD002976,PayPal,Pending,2024-04-21
PAY002977,ORD002977,Apple Pay,Success,2024-10-15
PAY002978,ORD002978,Gift Card,Failed,2023-05-26
PAY002979,ORD002979,Debit Card,Success,2023-10-10
PAY002980,ORD002980,Apple Pay,Success,2024-01-14
PAY002981,ORD002981,Debit Card,Success,2024-01-08
PAY002982,ORD002982,Debit Card,Success,2023-09-19
PAY002983,ORD002983,Debit Card,Success,2023-06-18
PAY002984,ORD002984,Credit Card,Success,2024-08-11
PAY002985,ORD002985,PayPal,Success,2023-01-14
PAY002986,ORD002986,Gift Card,Pending,2023-03-27
PAY002987,ORD002987,PayPal,Success,2024-08-09
PAY002988,ORD002988,PayPal,Success,2023-04-08
PAY002989,ORD002989,Gift Card,Success,2024-04-03
PAY002990,ORD002990,Debit Card,Success,2025-06-05
PAY002991,ORD002991,PayPal,Success,2024-11-04
PAY002992,ORD002992,Debit Card,Success,2024-10-18
PAY002993,ORD002993,Credit Card,Pending,2025-01-09
PAY002994,ORD002994,Debit Card,Success,2023-01-01
PAY002995,ORD002995,Debit Card,Success,2024-03-26
PAY002996,ORD002996,Credit Card,Success,2023-12-17
PAY002997,ORD002997,Apple Pay,Refunded,2025-01-08
PAY002998,ORD002998,Debit Card,Success,2025-06-24
PAY002999,ORD002999,Debit Card,Success,2024-06-08
PAY003000,ORD003000,Debit Card,Success,2023-12-13
PAY003001,ORD000100,Debit Card,Failed,2024-03-04
PAY000151,ORD000151,Apple Pay,Success,2024-09-05
